code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
1,3,74770,0,1,2,4,1,3,420.0,0,1
0,1,20690,0,2,2,6,0,4,585.0,1,1
1,2,44702,0,6,1,4,2,1,210.0,1,1
0,3,99779,1,6,4,9,1,3,210.0,0,2
1,2,20035,0,9,4,9,2,2,210.0,1,2
1,0,78732,1,3,4,4,1,0,195.0,1,2
0,1,10449,1,9,4,0,0,1,220.0,0,1
0,2,17538,0,9,1,3,2,0,195.0,0,0
0,1,21800,1,0,4,1,1,4,195.0,1,0
0,0,95161,0,11,1,9,2,4,655.0,1,0
0,2,47348,1,9,1,7,1,4,360.0,1,1
0,3,84593,1,8,3,6,2,0,70.0,0,1
0,2,23817,1,4,4,6,1,4,420.0,0,1
0,2,96095,0,4,4,7,0,4,225.0,1,1
1,0,27860,0,2,4,5,0,4,60.0,0,1
0,3,16449,1,10,2,10,0,4,420.0,1,1
0,2,43807,1,1,1,6,2,4,585.0,0,1
1,2,11684,0,1,0,0,0,0,150.0,0,1
0,1,30487,0,7,2,9,1,3,300.0,0,0
0,1,75263,0,1,3,10,1,2,160.0,1,1
0,1,49422,1,10,3,5,0,0,80.0,0,0
0,1,84373,1,11,3,9,2,4,240.0,0,1
0,1,25089,1,10,0,4,1,3,585.0,0,1
0,0,59014,1,8,3,7,0,1,390.0,0,1
0,3,38573,0,5,2,10,1,2,225.0,0,1
0,0,12701,1,4,3,9,2,3,80.0,0,2
0,2,39118,1,1,1,4,0,4,165.0,1,1
0,1,46617,1,12,2,8,1,0,105.0,0,1
1,2,20086,0,4,3,10,2,2,75.0,1,1
1,0,64673,0,3,2,8,2,1,240.0,0,1
0,2,77254,0,4,4,3,1,2,170.0,1,1
0,3,54527,1,7,4,1,2,4,330.0,0,1
1,2,36794,0,7,4,1,2,2,90.0,0,0
1,1,94016,0,10,3,10,0,4,70.0,0,0
0,2,83471,0,5,1,7,2,3,105.0,0,0
1,1,28372,0,2,1,6,0,0,130.0,0,0
0,3,39464,1,8,0,0,0,1,585.0,1,0
1,0,53377,1,6,1,7,0,4,585.0,0,1
0,3,24582,1,0,1,0,2,0,300.0,1,0
1,1,62744,1,9,3,7,2,0,360.0,0,1
1,1,33850,0,11,3,5,0,4,165.0,0,1
1,0,34396,0,9,2,0,2,3,345.0,1,1
1,1,28496,1,12,2,7,1,2,120.0,1,1
1,0,40962,0,7,0,0,1,0,150.0,0,0
1,2,90488,1,6,2,7,2,2,655.0,0,1
1,2,88122,1,11,4,0,1,1,90.0,1,1
1,3,78229,1,7,4,2,0,0,160.0,1,1
1,1,40331,0,5,0,3,0,2,220.0,0,1
0,3,51903,1,12,3,2,1,1,165.0,0,1
0,0,34023,0,2,0,9,1,3,180.0,1,1
0,1,65898,1,7,3,0,0,0,390.0,1,0
1,1,42133,0,8,1,7,2,3,170.0,0,2
0,1,99214,0,10,1,3,0,3,240.0,0,0
1,3,38603,0,6,4,8,1,1,60.0,0,0
0,3,53140,1,1,0,10,0,1,120.0,1,1
1,0,71016,0,3,0,10,0,2,240.0,0,1
0,0,11506,0,6,0,5,2,2,195.0,0,1
0,3,32584,0,4,2,4,2,1,60.0,0,1
1,1,48532,0,12,2,9,2,3,655.0,1,1
1,0,39556,0,1,2,8,1,2,100.0,1,1
1,0,99756,1,6,0,7,1,2,165.0,1,1
0,3,46583,0,0,2,5,0,3,240.0,1,0
0,2,37616,1,3,2,3,0,4,75.0,0,1
1,3,11438,1,2,2,10,0,3,150.0,1,1
1,1,73703,1,4,1,2,2,0,100.0,0,2
0,3,92475,1,12,3,5,1,0,180.0,0,1
1,1,77728,0,7,2,8,0,1,105.0,1,2
1,2,59601,1,8,2,3,2,3,120.0,0,1
0,2,13714,1,2,1,10,1,4,420.0,0,2
1,0,49371,1,9,3,5,0,1,655.0,0,1
1,1,46331,1,11,4,6,0,4,60.0,1,0
0,0,51351,0,8,1,10,1,1,80.0,1,1
1,3,66844,1,10,1,6,1,4,170.0,0,1
0,3,58017,1,1,3,6,2,1,120.0,1,0
1,3,30667,1,9,3,10,0,3,220.0,1,1
1,2,59613,1,6,1,2,0,0,80.0,1,1
1,0,37416,1,10,4,9,1,2,80.0,0,2
0,0,63383,0,11,4,6,2,3,210.0,0,0
0,2,83094,0,0,3,6,0,2,345.0,0,0
0,0,63216,0,3,2,3,0,0,325.0,1,1
0,3,52089,0,7,2,10,2,1,390.0,1,0
1,0,36274,1,1,1,5,0,3,420.0,0,0
1,3,63742,0,9,1,10,1,1,345.0,0,1
1,1,14923,1,9,0,5,2,0,210.0,1,1
1,0,39370,0,6,0,10,1,4,120.0,1,0
0,0,37351,0,4,2,3,1,4,420.0,1,1
0,3,38429,0,1,0,3,1,4,120.0,0,1
0,3,72189,0,5,2,10,2,4,180.0,0,0
0,1,50197,0,2,2,3,0,0,220.0,1,0
1,2,80741,1,1,0,5,0,3,655.0,1,0
0,3,64130,1,9,0,10,2,4,165.0,0,1
0,3,93909,0,5,3,0,0,2,300.0,1,1
0,2,90048,1,7,0,4,2,1,300.0,1,1
1,3,81262,1,8,4,6,2,3,80.0,0,1
0,3,31359,1,1,4,0,2,4,75.0,0,1
0,1,84946,0,10,4,2,0,1,60.0,0,2
1,0,24840,0,2,4,7,0,4,225.0,0,1
1,2,28926,0,3,2,5,1,4,240.0,0,0
1,3,28977,1,10,4,9,1,0,150.0,1,0
1,2,74064,0,10,3,2,2,2,220.0,0,1
0,2,41079,1,5,3,9,1,4,160.0,0,0
0,2,60801,0,0,2,3,0,3,170.0,1,1
0,0,96418,1,11,0,0,0,2,195.0,1,2
1,0,55373,1,4,1,1,2,1,105.0,1,1
0,2,87363,1,9,4,1,0,1,360.0,1,1
1,2,23880,1,4,1,2,0,4,360.0,0,1
1,1,51983,0,8,4,7,0,4,210.0,1,1
0,0,44935,0,7,4,6,1,3,120.0,1,1
1,3,56059,0,2,0,2,1,1,300.0,0,1
1,0,56145,1,4,1,3,2,3,120.0,0,0
1,2,52729,1,1,2,5,2,2,180.0,0,1
0,3,59580,1,0,0,8,2,4,325.0,1,1
0,2,78037,1,8,0,9,0,4,345.0,1,1
1,0,16993,1,12,1,7,1,1,160.0,1,1
1,1,69611,1,8,3,8,2,0,220.0,1,2
0,0,47042,1,9,0,6,1,2,70.0,1,1
0,0,51441,0,3,4,0,1,3,585.0,1,2
0,1,24728,0,6,4,0,1,2,345.0,0,2
0,3,21610,0,3,1,4,1,4,150.0,1,0
0,3,40872,1,0,3,2,1,4,170.0,1,0
0,0,98544,0,6,3,9,0,3,390.0,1,1
0,2,51183,1,2,0,4,2,4,105.0,0,1
0,2,16208,0,6,4,2,2,2,105.0,0,1
1,0,28697,0,3,2,2,2,4,165.0,0,0
0,1,19269,0,10,4,6,1,2,180.0,1,2
1,3,53545,1,4,4,4,2,2,325.0,1,1
1,0,29397,1,8,2,1,2,0,170.0,1,0
1,1,74816,1,4,2,3,1,1,270.0,0,1
1,2,20817,0,9,3,10,0,1,120.0,1,1
0,0,25639,0,6,1,3,0,4,240.0,1,1
0,2,46441,1,9,4,10,2,1,225.0,1,0
1,1,54753,1,10,1,4,0,0,270.0,0,1
1,2,12657,0,6,3,0,1,4,195.0,1,1
0,0,99770,0,11,4,3,0,1,585.0,1,2
0,0,84064,0,9,3,2,1,4,360.0,0,0
0,1,99728,1,3,3,7,1,4,345.0,0,0
1,3,38334,0,7,4,2,2,3,180.0,0,1
1,0,77237,1,4,3,10,2,1,100.0,1,1
1,3,20086,0,2,2,1,0,3,165.0,1,0
0,2,54982,0,7,0,10,2,3,70.0,1,2
1,1,24615,0,1,1,9,1,2,60.0,1,0
1,0,74460,0,6,0,0,0,2,160.0,0,2
1,2,46099,1,2,0,0,0,4,80.0,0,2
0,0,51094,1,6,2,0,0,0,210.0,0,0
0,1,68970,0,1,2,0,2,4,80.0,1,1
0,1,62934,1,4,3,5,2,2,345.0,0,0
0,3,70429,0,5,0,6,1,4,80.0,0,1
0,3,35673,0,12,1,10,1,2,225.0,1,0
1,1,13221,1,0,1,9,2,1,210.0,1,2
0,2,43845,0,10,1,0,1,1,60.0,0,0
0,3,28569,1,1,3,4,2,4,345.0,1,0
1,3,33275,0,5,1,0,0,4,165.0,1,2
0,2,44818,0,7,2,1,0,2,655.0,0,1
0,0,55850,1,1,0,7,0,0,300.0,0,0
1,3,44552,0,5,1,2,1,0,325.0,1,0
1,3,32329,1,0,3,6,1,3,60.0,0,1
1,0,39407,1,8,1,0,1,4,90.0,0,1
1,1,10158,1,12,3,5,2,1,170.0,0,1
1,0,68206,1,8,0,3,2,0,220.0,1,1
1,0,42022,1,6,4,1,1,2,90.0,0,0
1,2,43782,0,6,1,7,2,3,210.0,1,1
0,0,39539,0,5,2,6,1,3,160.0,1,1
1,2,89262,1,10,2,5,0,2,130.0,0,1
1,1,43483,0,5,2,5,2,1,220.0,1,1
0,3,73129,1,12,0,1,1,1,325.0,1,0
1,2,41439,1,9,1,6,0,2,390.0,0,1
1,0,15409,0,5,4,7,1,4,330.0,0,1
1,0,63639,0,3,1,7,2,4,180.0,1,1
0,2,73040,1,9,2,9,0,1,105.0,1,0
1,2,24072,0,2,1,4,0,0,180.0,1,1
1,0,68697,0,6,2,3,0,3,345.0,1,0
0,1,19775,1,1,0,6,1,0,270.0,0,1
0,1,30102,0,2,3,10,1,3,130.0,0,1
0,0,93157,1,8,2,10,0,1,220.0,1,1
1,1,26468,0,11,1,7,1,3,210.0,0,0
1,1,38921,0,3,2,0,1,1,210.0,0,1
1,1,57452,0,5,4,4,0,3,655.0,0,0
1,2,49971,1,0,0,5,0,1,330.0,0,1
0,2,67189,0,6,1,6,1,4,70.0,1,0
0,3,77550,0,9,0,1,2,0,325.0,1,2
0,2,12022,1,12,3,0,0,0,345.0,0,2
0,2,76849,1,7,3,10,2,4,220.0,1,1
0,0,52632,1,5,0,2,1,4,130.0,0,0
1,0,76619,0,12,2,8,2,0,655.0,0,0
1,3,19144,0,10,4,0,2,0,420.0,1,0
1,3,82634,0,11,2,10,1,3,60.0,1,2
1,0,26754,1,1,0,4,2,3,270.0,1,1
0,0,97349,1,1,2,1,2,0,70.0,0,1
0,3,32132,0,11,4,4,2,0,135.0,0,2
0,3,99716,0,10,2,9,2,2,160.0,0,0
0,2,73544,1,4,2,8,0,2,100.0,0,1
1,0,56959,1,6,3,10,0,1,120.0,1,0
1,3,65520,1,0,1,0,1,3,390.0,1,1
1,0,74216,1,4,0,7,2,3,75.0,0,1
0,1,54642,1,5,0,3,0,1,195.0,0,2
1,1,21919,1,5,3,2,1,3,655.0,0,1
1,2,32394,1,0,3,5,0,3,655.0,0,0
1,0,17802,0,8,1,8,0,0,195.0,1,1
1,1,29404,1,11,4,1,1,4,390.0,1,1
0,3,62677,1,5,3,6,2,0,655.0,0,0
1,3,14058,1,11,3,6,0,3,240.0,1,0
1,2,96556,0,2,0,5,0,4,75.0,0,1
0,1,27294,1,1,0,4,0,0,180.0,0,0
0,3,36661,0,4,1,2,1,1,60.0,1,1
0,0,69643,1,2,0,5,0,3,165.0,1,1
1,2,71669,0,0,0,9,0,4,80.0,0,1
0,1,95641,0,5,1,3,0,2,160.0,1,0
0,1,69952,0,2,4,8,2,2,325.0,1,0
1,1,86858,1,11,4,3,1,0,330.0,0,0
0,2,54570,0,0,4,4,0,2,585.0,1,1
0,2,84362,1,4,3,9,1,1,70.0,0,1
0,2,71767,1,6,1,6,0,3,70.0,1,1
0,3,29332,1,2,0,2,1,3,130.0,1,1
0,3,26609,0,2,2,3,1,0,270.0,0,1
0,0,93278,1,5,3,9,0,1,270.0,1,1
0,2,60925,0,12,2,7,1,0,70.0,0,1
1,2,89973,0,6,3,0,0,2,165.0,1,1
0,0,91251,0,5,4,8,1,3,120.0,1,0
1,3,49795,1,11,4,1,1,2,220.0,1,1
0,1,73387,0,7,2,1,1,2,150.0,0,2
1,1,29991,1,3,4,3,0,4,330.0,0,1
1,2,76194,0,8,1,7,0,4,195.0,0,1
0,2,22573,0,5,3,9,1,4,225.0,0,1
0,1,84028,0,10,2,7,1,3,330.0,0,2
1,3,44192,0,6,1,3,0,4,225.0,0,1
1,0,53401,1,6,2,4,0,2,420.0,0,1
0,2,59374,1,3,4,0,2,1,75.0,0,2
1,0,32391,0,11,2,5,2,1,330.0,1,1
0,2,71231,1,8,1,9,1,2,105.0,0,1
1,2,27010,0,5,0,7,1,4,70.0,0,0
1,3,73368,1,4,2,10,0,0,360.0,1,0
1,0,88084,1,2,4,5,2,0,390.0,0,0
1,3,92127,0,10,4,0,2,4,655.0,1,0
0,1,70694,1,3,1,3,2,4,165.0,0,1
0,3,39875,1,9,1,0,2,0,220.0,1,1
0,3,84961,0,4,1,3,1,4,390.0,0,1
1,2,53543,1,1,4,5,2,0,170.0,0,1
0,0,29972,1,3,4,8,2,0,655.0,1,1
1,0,33487,1,7,3,0,2,4,360.0,1,2
0,3,74853,0,11,0,1,2,0,135.0,1,0
0,1,46361,1,8,3,10,1,4,135.0,0,0
1,1,62255,0,11,1,4,2,0,195.0,1,1
1,2,56511,0,6,2,1,2,3,585.0,0,1
1,2,89016,1,12,1,3,0,0,270.0,0,0
1,2,82774,0,11,0,8,2,3,225.0,1,2
0,0,65024,0,1,3,0,1,4,70.0,1,1
1,1,36785,1,2,2,1,1,4,220.0,0,1
0,0,75885,1,5,4,8,0,4,135.0,1,1
1,0,14628,0,8,2,3,2,1,330.0,1,0
0,3,22824,1,8,0,8,2,3,225.0,1,1
1,1,97514,1,5,3,6,2,0,80.0,0,1
1,1,98105,1,2,3,4,2,4,165.0,0,0
0,0,79999,1,5,1,7,0,1,165.0,0,0
1,1,60659,0,4,1,7,2,1,585.0,0,2
1,2,72446,1,3,0,4,1,1,70.0,1,1
0,3,18207,1,10,3,8,0,2,225.0,0,0
1,2,15839,0,12,1,6,2,2,60.0,1,1
1,3,42565,1,3,2,1,0,1,330.0,0,0
0,0,49610,1,6,0,0,1,1,135.0,1,1
1,2,15350,1,9,0,1,1,1,345.0,0,0
1,1,78510,0,3,0,5,1,3,330.0,1,0
1,0,47889,1,3,4,6,1,1,120.0,0,1
1,1,63147,0,10,0,9,0,3,240.0,0,1
1,2,13436,0,3,2,7,2,4,325.0,1,1
1,2,57379,0,9,2,7,1,4,390.0,1,1
0,1,60514,1,8,4,7,2,0,130.0,0,1
0,0,42965,1,8,2,4,0,4,195.0,0,1
1,3,57880,1,7,2,7,1,1,220.0,0,1
0,3,97635,1,3,2,8,1,4,160.0,0,1
1,2,27681,0,2,1,4,1,2,325.0,0,1
1,3,47255,1,8,0,7,1,0,170.0,1,1
0,1,37327,0,5,4,0,1,2,150.0,1,2
1,3,22542,0,12,2,10,1,1,105.0,1,1
1,0,86268,1,2,4,10,1,1,325.0,0,1
1,0,85986,0,4,0,2,1,0,225.0,0,1
1,2,86364,1,10,1,1,2,2,75.0,1,1
0,3,38550,0,6,2,9,2,1,180.0,1,1
1,0,45909,0,2,2,6,0,3,120.0,0,1
1,2,38890,0,11,1,5,0,1,655.0,1,0
0,2,76068,1,2,4,7,1,2,100.0,1,2
0,3,19770,1,7,1,4,1,2,210.0,1,0
1,1,40671,1,6,0,4,0,2,60.0,0,1
0,0,72647,1,8,2,10,0,3,170.0,1,1
1,0,20212,1,10,0,5,0,4,130.0,0,0
0,2,89119,1,4,2,10,1,4,90.0,0,2
1,1,72568,1,6,4,5,1,3,330.0,0,1
0,3,33382,0,11,3,10,0,1,120.0,0,1
0,1,25199,1,6,4,4,0,0,80.0,1,0
0,1,15297,1,8,1,1,0,3,210.0,1,2
1,2,25915,0,11,0,4,0,2,105.0,0,0
0,1,72113,0,7,1,1,1,3,105.0,0,1
0,1,48125,0,8,1,5,0,1,330.0,1,0
0,0,96001,1,9,4,2,1,4,585.0,0,1
0,0,27593,1,10,1,2,1,0,360.0,0,1
0,2,63319,0,2,4,10,1,0,325.0,0,1
0,3,53781,1,12,3,8,1,2,225.0,0,1
0,0,39587,1,8,3,2,1,1,150.0,1,2
1,3,19847,0,10,1,7,2,0,160.0,1,1
1,2,53629,1,6,2,7,0,4,325.0,0,1
0,1,33205,0,12,0,0,0,2,390.0,0,0
1,0,77239,1,0,2,6,0,1,170.0,0,1
1,1,47070,1,9,3,8,2,2,360.0,1,1
0,3,88382,1,10,1,7,0,4,150.0,0,1
1,2,33070,0,5,0,4,1,2,220.0,1,1
0,2,87818,0,11,4,7,0,2,300.0,0,1
0,0,33740,1,5,3,10,1,4,150.0,1,0
0,0,80507,1,8,1,6,2,0,390.0,0,1
1,0,76427,0,7,4,5,0,0,390.0,0,1
0,2,11940,1,6,0,4,2,2,240.0,1,1
0,2,90651,1,4,4,0,0,0,210.0,0,1
1,0,49828,0,0,4,6,2,0,330.0,0,1
0,0,19416,0,6,3,2,1,4,330.0,1,1
0,3,74204,1,9,1,7,1,0,270.0,1,0
0,1,59215,1,12,4,5,2,2,170.0,1,1
1,0,94435,1,3,4,3,1,3,420.0,0,2
1,2,83843,1,9,3,9,1,3,325.0,0,1
1,3,31169,0,4,2,4,1,1,180.0,0,2
1,1,40677,0,0,0,10,2,0,70.0,0,0
1,3,37646,0,4,2,2,2,4,345.0,1,1
0,2,99860,1,4,4,4,2,4,325.0,0,0
0,2,98174,1,3,3,0,2,0,160.0,0,1
1,3,38594,0,3,1,8,2,4,655.0,0,1
1,0,15277,0,5,3,2,2,2,80.0,1,1
1,3,57793,0,8,1,9,0,2,160.0,1,1
1,1,19417,1,9,0,3,2,1,150.0,0,1
0,2,54480,1,11,0,5,2,3,345.0,1,0
1,1,36210,1,0,0,6,0,2,120.0,0,1
0,0,56101,1,5,3,5,0,0,170.0,0,1
0,1,21628,1,8,2,1,1,1,90.0,1,1
0,3,32597,1,11,0,9,1,1,170.0,0,0
0,0,29966,0,4,2,4,0,1,80.0,0,1
1,3,55181,1,8,2,7,2,0,135.0,1,0
0,1,59298,0,11,0,8,2,3,100.0,1,1
0,2,59134,1,3,0,0,0,3,60.0,0,1
1,2,21896,0,8,1,6,1,1,210.0,0,0
1,0,11043,1,0,1,5,0,2,220.0,0,1
0,3,73616,1,0,2,10,2,4,210.0,1,0
0,2,64453,1,12,2,3,0,3,210.0,0,1
0,1,29988,1,7,2,9,2,2,345.0,0,1
0,0,33425,1,3,0,1,1,3,325.0,1,1
0,2,46761,1,3,3,9,0,1,105.0,1,1
0,1,53298,1,2,0,0,1,0,165.0,1,2
0,3,93259,1,3,3,4,0,4,60.0,1,1
0,2,22485,1,10,3,9,1,4,60.0,0,2
0,3,51718,0,4,4,0,0,2,80.0,0,1
0,2,68617,0,2,0,9,2,3,270.0,1,1
0,3,81593,0,7,2,8,2,3,70.0,0,1
1,0,63857,0,7,4,10,2,3,270.0,1,2
1,0,23196,1,6,1,5,1,1,195.0,0,0
1,3,60660,1,2,1,5,2,0,300.0,1,1
0,3,85008,1,0,0,3,0,4,160.0,1,1
1,2,58482,0,3,1,5,2,0,655.0,1,1
0,3,14413,1,1,0,2,0,4,195.0,1,1
1,2,94607,1,9,1,2,2,0,360.0,0,0
0,0,79171,1,8,0,3,1,2,655.0,0,0
0,1,24598,1,4,2,8,1,3,90.0,0,0
1,0,40203,0,11,4,9,0,4,195.0,1,1
0,3,83050,1,12,2,8,2,3,585.0,1,1
1,1,46991,1,4,1,2,0,1,170.0,0,1
0,2,90838,1,12,0,4,1,3,165.0,1,1
1,0,14955,1,11,4,9,2,1,60.0,0,1
0,3,30869,0,0,2,7,1,2,120.0,0,1
1,1,79880,1,5,3,7,0,3,195.0,1,0
0,1,62440,0,8,4,4,2,1,100.0,0,1
0,0,35513,1,0,3,6,1,3,150.0,1,0
0,0,40714,0,10,4,0,0,2,195.0,0,0
1,3,57098,0,4,1,3,2,2,70.0,1,2
1,3,67820,1,4,3,10,1,3,390.0,1,1
1,3,80799,0,9,1,10,1,2,390.0,1,1
1,0,80810,1,11,4,1,0,2,135.0,0,0
0,0,14483,1,2,4,1,2,2,170.0,1,1
1,3,91794,0,10,2,3,2,0,100.0,1,0
0,0,12593,1,2,4,9,0,2,655.0,0,1
0,3,87836,1,4,0,0,0,4,100.0,0,0
0,1,19127,0,10,2,6,0,0,195.0,0,1
0,1,74468,1,11,4,6,1,1,360.0,0,1
0,0,84107,0,1,2,5,0,1,655.0,0,2
0,2,68975,1,7,0,10,2,1,75.0,1,1
1,1,80302,1,3,0,0,0,0,270.0,0,1
1,2,34428,1,7,2,9,0,2,100.0,1,0
0,1,58532,0,7,1,1,2,4,90.0,1,0
1,1,38960,0,7,0,0,2,3,325.0,0,1
1,2,39564,0,2,1,10,2,2,390.0,1,2
0,3,17972,1,1,0,7,1,2,195.0,1,1
0,0,10542,0,3,1,3,0,0,165.0,1,1
0,0,58484,1,2,2,1,2,4,170.0,0,0
1,0,72105,1,5,4,2,1,2,170.0,1,0
0,1,64566,0,11,2,7,2,4,100.0,1,0
1,2,78826,1,1,3,7,2,3,585.0,1,2
1,1,53698,0,6,2,10,1,3,60.0,0,0
0,0,32475,0,6,2,3,2,0,160.0,0,1
1,1,81620,0,5,4,5,0,1,160.0,0,1
0,1,40716,0,5,1,5,1,4,90.0,1,1
1,0,30820,0,12,3,5,2,0,390.0,0,1
1,0,13493,1,6,1,0,1,2,345.0,0,2
0,2,99080,0,3,1,9,2,2,330.0,1,1
0,3,67511,0,7,3,6,0,0,70.0,1,1
1,3,36193,0,12,1,7,2,3,130.0,0,1
1,3,95486,1,8,2,7,1,1,70.0,1,0
0,1,37137,0,0,3,10,2,1,150.0,0,1
1,0,31378,0,1,3,1,0,3,160.0,1,1
1,0,65207,0,0,4,8,1,3,210.0,0,1
1,0,97153,0,10,0,10,0,3,655.0,1,2
1,3,21471,1,5,1,4,0,3,120.0,0,1
1,2,39712,0,6,3,3,0,0,330.0,1,1
0,2,27240,1,7,1,6,1,2,655.0,0,0
0,0,38636,1,12,2,7,1,4,225.0,0,1
0,2,98991,1,10,3,7,2,1,360.0,0,1
0,2,49698,0,10,4,1,1,4,100.0,1,1
1,2,83161,0,10,3,5,1,0,60.0,0,1
1,2,51920,1,10,0,3,2,3,165.0,1,1
1,2,33492,0,12,2,9,1,3,60.0,0,1
0,3,93061,1,5,0,5,1,0,120.0,1,1
1,1,95037,0,8,2,2,2,1,210.0,0,1
0,1,78806,0,0,0,9,1,1,170.0,0,1
0,2,11314,1,2,0,10,2,1,270.0,1,1
0,3,71637,0,4,0,6,1,3,270.0,1,1
1,1,21978,0,6,4,9,2,1,330.0,0,2
1,0,34877,0,4,4,3,0,4,390.0,0,1
0,0,72281,1,5,2,7,0,0,655.0,0,1
1,2,24841,0,7,3,2,0,2,60.0,1,1
1,3,12705,1,2,1,9,1,3,130.0,0,0
1,0,18694,1,0,1,7,2,1,270.0,1,1
0,2,62903,1,5,1,1,1,1,360.0,1,0
1,0,64664,0,5,3,8,1,0,270.0,0,1
0,3,11670,0,2,1,1,0,1,160.0,0,0
0,0,34250,0,7,1,1,2,4,165.0,1,1
0,0,91287,1,0,2,6,2,4,180.0,1,1
0,1,67496,0,0,1,7,2,0,240.0,0,0
1,2,82848,0,8,0,5,1,2,180.0,0,1
0,2,95853,0,9,1,2,2,0,345.0,0,1
0,0,89475,1,0,4,5,0,0,195.0,1,1
1,1,47519,0,9,3,8,2,3,120.0,1,2
1,1,88525,0,1,3,1,2,4,210.0,0,0
1,2,58586,0,10,3,7,1,2,220.0,0,1
1,0,53809,0,0,2,10,0,1,300.0,1,1
1,3,82630,0,0,1,0,1,0,60.0,0,1
1,1,89704,0,10,0,2,0,0,390.0,0,2
0,3,89477,0,7,4,9,1,1,130.0,0,1
0,2,29240,1,2,1,9,0,1,390.0,0,1
0,2,86250,1,0,1,3,1,1,390.0,1,1
0,1,60622,0,11,1,8,1,3,135.0,0,0
1,0,67044,0,3,4,8,2,0,210.0,1,0
1,2,77969,1,9,4,0,2,3,165.0,0,1
1,3,71853,1,11,0,6,0,2,210.0,0,0
0,3,90956,1,9,1,3,2,1,585.0,1,1
0,0,41161,1,6,3,1,0,0,100.0,0,0
0,3,31266,1,8,3,6,1,4,135.0,1,1
1,1,11850,0,1,4,6,1,1,420.0,1,1
1,0,60889,1,2,4,4,0,3,420.0,0,1
1,0,58883,0,7,4,7,1,3,180.0,0,0
0,1,74385,1,6,2,8,2,4,160.0,1,1
1,1,70522,1,2,4,7,2,3,420.0,0,1
0,2,93476,0,1,0,3,2,0,130.0,1,2
0,3,19286,0,4,1,8,0,2,100.0,1,1
1,0,10643,0,3,3,3,0,0,170.0,1,1
1,3,25457,0,4,2,0,0,3,70.0,1,1
1,2,68881,0,8,3,8,2,2,240.0,1,1
0,0,91248,0,3,3,2,2,3,390.0,0,0
1,2,92979,0,2,3,6,1,2,220.0,1,1
1,3,40830,1,9,4,6,1,1,60.0,1,0
0,1,85581,0,10,2,3,2,1,70.0,0,1
0,2,34909,1,9,2,2,1,0,655.0,1,1
1,2,96552,1,3,0,3,0,3,135.0,1,1
1,0,12400,0,0,3,0,1,1,240.0,1,1
0,1,90385,0,9,0,5,0,0,655.0,0,0
1,0,29606,1,8,3,5,1,3,130.0,1,0
1,0,55874,1,2,3,8,2,0,330.0,1,2
1,2,93937,1,6,2,9,1,0,220.0,0,1
1,1,91238,0,11,4,6,2,3,170.0,0,0
1,3,68302,1,10,1,5,0,2,330.0,0,0
0,2,52769,1,2,4,2,0,1,325.0,0,1
1,3,67987,0,7,1,1,2,2,60.0,1,1
0,2,14807,0,8,2,2,2,3,655.0,1,1
0,3,17319,0,8,3,6,2,3,655.0,1,0
0,1,74910,0,2,0,10,2,4,585.0,0,0
0,0,12071,0,7,0,4,0,0,105.0,0,1
0,3,85525,1,8,1,2,2,3,180.0,0,1
1,0,79939,1,7,2,0,1,4,90.0,0,1
0,2,63946,0,1,4,2,1,2,60.0,1,1
1,3,25602,1,9,3,7,2,1,240.0,1,1
1,1,33756,1,10,2,6,2,0,70.0,0,1
1,0,19606,0,0,0,7,2,2,120.0,1,0
0,1,18061,0,0,4,6,2,0,135.0,1,0
1,2,58629,1,11,4,2,2,1,360.0,0,0
1,3,33030,1,12,1,3,2,2,210.0,1,2
0,2,94805,0,9,4,10,1,3,90.0,0,0
1,3,50489,0,9,3,1,2,0,60.0,1,1
0,1,44766,1,11,2,6,0,1,220.0,0,2
0,3,75323,0,9,4,1,1,2,90.0,0,1
1,1,11068,1,2,3,9,1,3,220.0,0,0
0,3,46747,1,3,2,2,2,0,100.0,1,1
0,2,15182,1,12,1,6,1,0,300.0,1,0
0,3,38167,0,6,2,10,0,0,300.0,0,0
0,2,62906,1,10,1,8,2,1,240.0,1,0
0,1,79867,0,4,4,1,2,2,180.0,1,1
0,2,32659,0,10,1,10,0,3,180.0,1,0
0,1,75486,0,5,3,1,2,2,270.0,0,1
1,1,25121,1,10,4,5,2,3,150.0,1,1
0,0,68605,1,7,4,0,0,1,105.0,1,1
0,1,93410,1,0,2,5,1,4,360.0,0,1
0,3,41467,0,3,2,6,2,2,105.0,1,1
1,3,53008,0,2,4,9,0,3,105.0,1,1
0,1,25997,0,7,1,8,1,0,390.0,0,0
0,2,48799,1,9,1,6,0,1,195.0,1,1
0,3,21819,1,7,3,9,1,3,390.0,0,1
0,1,72845,1,3,1,3,0,3,80.0,0,1
0,0,78679,0,6,3,2,2,3,105.0,0,1
0,3,22091,1,8,2,5,0,0,120.0,1,1
0,1,31317,0,10,0,10,1,4,170.0,0,0
1,0,86560,0,0,4,10,1,4,240.0,1,1
1,1,71903,0,2,4,9,1,2,220.0,0,0
1,0,70572,1,4,0,5,2,0,345.0,1,1
0,0,16952,0,11,2,3,1,3,195.0,0,1
1,3,56067,0,11,4,3,1,0,390.0,1,0
1,3,61764,0,7,3,5,1,4,100.0,0,1
